Iteration 363 - Execution Time: 1.185 ms
Iteration 364 - Execution Time: 1.167 ms
Iteration 365 - Execution Time: 1.182 ms
Iteration 366 - Execution Time: 1.167 ms
Iteration 367 - Execution Time: 1.192 ms
Iteration 368 - Execution Time: 1.167 ms
Iteration 369 - Execution Time: 1.167 ms
Iteration 370 - Execution Time: 1.611 ms
Iteration 371 - Execution Time: 1.667 ms
Iteration 372 - Execution Time: 1.182 ms
Iteration 373 - Execution Time: 1.167 ms
Iteration 374 - Execution Time: 1.167 ms
Iteration 375 - Execution Time: 1.684 ms
Iteration 376 - Execution Time: 1.167 ms
Iteration 377 - Execution Time: 1.183 ms
Iteration 378 - Execution Time: 1.167 ms
Iteration 379 - Execution Time: 1.597 ms
Iteration 380 - Execution Time: 1.167 ms
Iteration 381 - Execution Time: 1.667 ms
Iteration 382 - Execution Time: 1.390 ms
Iteration 383 - Execution Time: 1.167 ms
Iteration 384 - Execution Time: 1.683 ms
Iteration 385 - Execution Time: 1.685 ms
Iteration 386 - Execution Time: 1.167 ms
Iteration 387 - Execution Time: 1.483 ms
Iteration 388 - Execution Time: 1.667 ms
Iteration 389 - Execution Time: 1.167 ms
Iteration 390 - Execution Time: 1.504 ms
Iteration 391 - Execution Time: 1.167 ms
Iteration 392 - Execution Time: 1.535 ms
Iteration 393 - Execution Time: 1.167 ms
Iteration 394 - Execution Time: 1.167 ms
Iteration 395 - Execution Time: 1.167 ms
Iteration 396 - Execution Time: 1.667 ms
Iteration 397 - Execution Time: 1.462 ms
Iteration 398 - Execution Time: 1.167 ms
Iteration 399 - Execution Time: 1.667 ms
Iteration 400 - Execution Time: 1.195 ms
Iteration 401 - Execution Time: 1.667 ms
Iteration 402 - Execution Time: 1.683 ms
Iteration 403 - Execution Time: 1.167 ms
Iteration 404 - Execution Time: 1.167 ms
Iteration 405 - Execution Time: 1.199 ms
Iteration 406 - Execution Time: 1.167 ms
Iteration 407 - Execution Time: 1.396 ms
Iteration 408 - Execution Time: 1.167 ms
Iteration 409 - Execution Time: 1.642 ms
Iteration 410 - Execution Time: 1.613 ms
Iteration 411 - Execution Time: 1.667 ms
Iteration 412 - Execution Time: 1.211 ms
Iteration 413 - Execution Time: 1.167 ms
Iteration 414 - Execution Time: 1.167 ms
Iteration 415 - Execution Time: 1.167 ms
Iteration 416 - Execution Time: 1.167 ms
Iteration 417 - Execution Time: 1.217 ms
Iteration 418 - Execution Time: 1.167 ms
Iteration 419 - Execution Time: 1.405 ms
Iteration 420 - Execution Time: 1.167 ms
Iteration 421 - Execution Time: 1.671 ms
Iteration 422 - Execution Time: 1.683 ms
Iteration 423 - Execution Time: 1.167 ms
Iteration 424 - Execution Time: 1.499 ms
Iteration 425 - Execution Time: 1.667 ms
Iteration 426 - Execution Time: 1.167 ms
Iteration 427 - Execution Time: 1.247 ms
Iteration 428 - Execution Time: 1.167 ms
Iteration 429 - Execution Time: 1.447 ms
Iteration 430 - Execution Time: 1.667 ms
Iteration 431 - Execution Time: 1.167 ms
Iteration 432 - Execution Time: 1.167 ms
Iteration 433 - Execution Time: 1.167 ms
Iteration 434 - Execution Time: 1.338 ms
Iteration 435 - Execution Time: 1.167 ms
Iteration 436 - Execution Time: 1.577 ms
Iteration 437 - Execution Time: 1.167 ms
Iteration 438 - Execution Time: 1.167 ms
Iteration 439 - Execution Time: 1.167 ms
Iteration 440 - Execution Time: 1.167 ms
Iteration 441 - Execution Time: 1.309 ms
Iteration 442 - Execution Time: 1.667 ms
Iteration 443 - Execution Time: 1.167 ms
Iteration 444 - Execution Time: 1.167 ms
Iteration 445 - Execution Time: 1.167 ms
Iteration 446 - Execution Time: 1.167 ms
Iteration 447 - Execution Time: 1.167 ms
Iteration 448 - Execution Time: 1.684 ms
Iteration 449 - Execution Time: 1.167 ms
Iteration 450 - Execution Time: 1.667 ms
Iteration 451 - Execution Time: 1.167 ms
Iteration 452 - Execution Time: 1.667 ms
Iteration 453 - Execution Time: 1.682 ms
Iteration 454 - Execution Time: 1.167 ms
Iteration 455 - Execution Time: 1.667 ms
Iteration 456 - Execution Time: 1.343 ms
Iteration 457 - Execution Time: 1.167 ms
Iteration 458 - Execution Time: 1.580 ms
Iteration 459 - Execution Time: 1.167 ms
Iteration 460 - Execution Time: 1.167 ms
Iteration 461 - Execution Time: 1.167 ms
Iteration 462 - Execution Time: 1.167 ms
Iteration 463 - Execution Time: 1.315 ms
Iteration 464 - Execution Time: 1.667 ms
